seed,noise_level,true_degree,true_coefficients,selected_degree,selected_coefficients,c1,c2,source_file,true_coeff_0,true_coeff_1,true_coeff_2,true_coeff_3,true_coeff_4,true_coeff_5,true_coeff_6
1720,low,6,"[7.126552594761753, 11.6629080772597, -3.455330810356856, -4.103583520431283, -4.5777384995558, 5.817927626114744, 5.537530666780793]",3,"[6.949682117471158, 17.732583572923822, -31.03122410399332, 24.530916633370868]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,7.126552594761753,11.6629080772597,-3.455330810356856,-4.103583520431283,-4.5777384995558,5.817927626114744,5.537530666780793
1721,low,6,"[12.31705642346995, 11.34260730537942, -14.17780070611748, -15.841109103805929, 9.156386925587892, -11.066667691940554, 11.615144354925503]",3,"[10.83271499469301, 26.010316703670377, -52.71433293252305, 18.31350765404579]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,12.31705642346995,11.34260730537942,-14.17780070611748,-15.841109103805929,9.156386925587892,-11.066667691940554,11.615144354925503
1722,low,6,"[-4.5375890570270725, -4.276351918867384, -5.9938949141783135, -10.011792552492862, 4.38188228701801, -6.929818472811551, -8.501994255317358]",3,"[3.970951941249502, -60.505603776235255, 114.34708887214721, -93.66478409695455]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,-4.5375890570270725,-4.276351918867384,-5.9938949141783135,-10.011792552492862,4.38188228701801,-6.929818472811551,-8.501994255317358
1723,low,6,"[13.225313440136212, -5.355706963965394, 11.15737537749835, 4.8790319624016085, 16.376424841153824, 2.677074697944692, -13.560601649839649]",2,"[13.5525357884801, -10.088905666850941, 26.726139886391124]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,13.225313440136212,-5.355706963965394,11.15737537749835,4.8790319624016085,16.376424841153824,2.677074697944692,-13.560601649839649
1724,low,6,"[19.069227080899573, -17.369463640274187, -11.700501130008451, -5.362648472717098, 16.00670910541475, 23.623732414175624, -6.71569864251801]",3,"[18.69646494703535, -11.940044506790587, -47.21087272526051, 56.959920993122495]",1.0,0.0,polynomial_params_deg6_noise_level_low.csv,19.069227080899573,-17.369463640274187,-11.700501130008451,-5.362648472717098,16.00670910541475,23.623732414175624,-6.71569864251801
1725,low,6,"[-9.749930956197709, 3.5481757656283097, 7.732568022226888, -16.564297572021573, 7.923825478350463, 5.078262640698877, 7.270224582872842]",3,"[-11.83717904531388, 21.624799332342782, -45.881914670787765, 39.9316452190891]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,-9.749930956197709,3.5481757656283097,7.732568022226888,-16.564297572021573,7.923825478350463,5.078262640698877,7.270224582872842
1726,low,6,"[3.3970546178288523, -3.386810476130148, 3.269099555595244, 3.1154920680210454, 3.662483741693667, 5.627138572260984, 2.3949144910257583]",4,"[5.342995547098845, -46.00379232418542, 191.48580230902974, -287.3599781795021, 156.6621749703191]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,3.3970546178288523,-3.386810476130148,3.269099555595244,3.1154920680210454,3.662483741693667,5.627138572260984,2.3949144910257583
1727,low,6,"[57.08769199017951, -39.92035438313097, 52.353487880818136, -52.432048308896746, 60.298136301373646, -50.2016291525014, 38.62953229108924]",4,"[57.28261692423605, -49.757358802846625, 111.33503259199611, -169.74903514090002, 117.41986135650701]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,57.08769199017951,-39.92035438313097,52.353487880818136,-52.432048308896746,60.298136301373646,-50.2016291525014,38.62953229108924
1728,low,6,"[-12.618074900074143, -9.314239162159096, 4.55616778483228, 11.49173661039526, -13.148679709993214, 9.761140213827476, 9.21792881605102]",5,"[-6.011482023584617, -126.9547695555834, 645.110726812766, -1493.1514783600974, 1573.9163731432184, -596.0335780935998]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-12.618074900074143,-9.314239162159096,4.55616778483228,11.49173661039526,-13.148679709993214,9.761140213827476,9.21792881605102
1729,low,6,"[-25.1315566416633, -12.670979169206356, 15.767030513773078, 26.81294897980148, -24.55925284944247, -17.731028638798062, -13.94775291605319]",4,"[-27.693752618050134, 28.299827077257525, -169.0068894048223, 348.60077767708987, -233.123966210275]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,-25.1315566416633,-12.670979169206356,15.767030513773078,26.81294897980148,-24.55925284944247,-17.731028638798062,-13.94775291605319
1730,low,6,"[9.864948834344188, -21.241615117555952, -5.754263117961018, -7.730597945627523, 6.17518348163061, 12.6361320227977, -10.012259877102665]",1,"[10.33782384158769, -26.038400441214627]",1.0,0.0,polynomial_params_deg6_noise_level_low.csv,9.864948834344188,-21.241615117555952,-5.754263117961018,-7.730597945627523,6.17518348163061,12.6361320227977,-10.012259877102665
1731,low,6,"[21.43557762292029, -27.05530907747001, 27.00505168979527, -32.41218054279608, 9.513741649690443, 23.235302688523028, 13.046067374306212]",4,"[21.272268541358468, -38.233463303629875, 101.42587816149164, -186.83045331722192, 136.02322022514724]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,21.43557762292029,-27.05530907747001,27.00505168979527,-32.41218054279608,9.513741649690443,23.235302688523028,13.046067374306212
1732,low,6,"[-3.875560917694406, 5.952307351024863, -8.99831564295966, 12.69880533906581, 3.921488012340878, 3.1764268328795224, 12.43978644183974]",3,"[-3.8852562529657755, 7.150704424360795, -30.86131637649311, 51.727397071047385]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,-3.875560917694406,5.952307351024863,-8.99831564295966,12.69880533906581,3.921488012340878,3.1764268328795224,12.43978644183974
1733,low,6,"[-8.620823716813947, 4.701295979021909, 5.258221775585268, 4.973857297955695, -4.3275544470941725, -3.6438580983114304, 7.637036913390717]",2,"[-8.099758131740762, -1.8976723141809648, 15.518698534237856]",0.0,1.0,polynomial_params_deg6_noise_level_low.csv,-8.620823716813947,4.701295979021909,5.258221775585268,4.973857297955695,-4.3275544470941725,-3.6438580983114304,7.637036913390717
1734,low,6,"[-18.27193506406473, 26.53757970220925, 29.05406014032904, -37.62589326419729, -46.30117128141983, -25.69296778695452, 68.44391869405803]",4,"[-11.575919854869179, -59.70137369367221, 363.1953374185157, -577.1961884444288, 281.62385645874434]",0.5,0.5,polynomial_params_deg6_noise_level_low.csv,-18.27193506406473,26.53757970220925,29.05406014032904,-37.62589326419729,-46.30117128141983,-25.69296778695452,68.44391869405803
1735,low,6,"[-9.260739589330358, 5.772556648935741, -6.312648020390917, 4.897672051691927, 9.086282184551685, -7.12429364507461, 6.916926365572405]",4,"[-7.048750190900936, -29.858943224155475, 134.63217578358336, -203.51002675711229, 111.17682606401569]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-9.260739589330358,5.772556648935741,-6.312648020390917,4.897672051691927,9.086282184551685,-7.12429364507461,6.916926365572405
1736,low,6,"[-5.248219290599047, -3.623500133337658, -11.6318721295839, 4.312160398652376, 5.911376573338306, -10.34788254461814, -6.638146348377484]",3,"[-4.802645116963667, -16.055496352447165, 31.512543329116234, -37.2857519986697]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,-5.248219290599047,-3.623500133337658,-11.6318721295839,4.312160398652376,5.911376573338306,-10.34788254461814,-6.638146348377484
1737,low,6,"[-4.540649614861919, 7.170764021395597, 5.659797640803427, -5.721120493800833, 4.891677421032134, -4.4821120514821455, 7.138170342180026]",3,"[-5.362771465056463, 18.51770550861989, -28.39915303961626, 25.5790149588104]",0.5,0.5,polynomial_params_deg6_noise_level_low.csv,-4.540649614861919,7.170764021395597,5.659797640803427,-5.721120493800833,4.891677421032134,-4.4821120514821455,7.138170342180026
1738,low,6,"[13.517981160320724, 9.969605108129862, 12.38001964402784, 8.310077166209853, 5.951716963381564, -6.308751766166546, -9.892899250054455]",3,"[18.123428264372862, -32.83901995313293, 115.99336328545196, -67.02960290282694]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,13.517981160320724,9.969605108129862,12.38001964402784,8.310077166209853,5.951716963381564,-6.308751766166546,-9.892899250054455
1739,low,6,"[6.5169414987204926, -6.97636105495978, -8.56044848686365, -11.36523623937425, 6.735403214218372, 6.661581030391656, -3.090995085914843]",3,"[5.223594723165246, 12.471347902211956, -62.021213608077204, 35.15390933382432]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,6.5169414987204926,-6.97636105495978,-8.56044848686365,-11.36523623937425,6.735403214218372,6.661581030391656,-3.090995085914843
1740,low,6,"[-2.2799338326527865, 1.911434916410139, -2.384776992912229, 0.8915997533746464, -4.03168534566525, -4.498476438378024, -1.8245975236912453]",3,"[-2.788318435022847, -1.4903161353357135, 19.03451638497089, -27.403579425717968]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,-2.2799338326527865,1.911434916410139,-2.384776992912229,0.8915997533746464,-4.03168534566525,-4.498476438378024,-1.8245975236912453
1741,low,6,"[-6.90206663179616, 5.6923166962792, 4.932469834049315, -3.806622518898109, -8.02552564998429, -6.754542644633762, -9.915047715440652]",4,"[-9.096887000579935, 33.047574799444114, -114.65861494239127, 198.61592850989064, -132.69338282744457]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,-6.90206663179616,5.6923166962792,4.932469834049315,-3.806622518898109,-8.02552564998429,-6.754542644633762,-9.915047715440652
1742,low,6,"[15.778267934578544, 9.174511587096086, 9.257129513292988, -17.12457543487337, -16.785979975228845, -13.811118588966927, -9.38046940070759]",3,"[17.369362753069638, -25.054894528889626, 123.04327375838825, -136.90947419827916]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,15.778267934578544,9.174511587096086,9.257129513292988,-17.12457543487337,-16.785979975228845,-13.811118588966927,-9.38046940070759
1743,low,6,"[-7.956681940794453, -5.301014427435672, 9.006937520986693, 9.47592965380924, -12.45770301197925, -6.235599979365119, 20.93066179498466]",3,"[-8.970906414995493, 4.605824770512577, -23.31958785698406, 33.97193424780563]",0.5,0.5,polynomial_params_deg6_noise_level_low.csv,-7.956681940794453,-5.301014427435672,9.006937520986693,9.47592965380924,-12.45770301197925,-6.235599979365119,20.93066179498466
1744,low,6,"[-33.69141824114427, -17.041558411999493, -21.151691682249137, 29.68063256695928, -13.268920199253571, 12.73292726103344, 44.65804770091421]",3,"[-37.78895289558866, 43.20667765803508, -210.693509945301, 201.1013495399161]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,-33.69141824114427,-17.041558411999493,-21.151691682249137,29.68063256695928,-13.268920199253571,12.73292726103344,44.65804770091421
1745,low,6,"[-2.7969452275445863, 3.059905557441041, 3.5614960166957648, 4.5747729486600255, 5.728884285070303, -3.616559716370981, 3.319449231576598]",3,"[-3.840522987645139, 14.763539991266716, -28.604505490554576, 32.159029109253396]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,-2.7969452275445863,3.059905557441041,3.5614960166957648,4.5747729486600255,5.728884285070303,-3.616559716370981,3.319449231576598
1746,low,6,"[-4.525636327747862, -3.7810562498100655, 5.178315091099365, 3.6877144023761343, 7.464914034327789, 5.370483338812647, -3.5054266107741503]",4,"[-3.4045119275331333, -29.913037277346227, 117.89658537466141, -168.9203224368489, 95.89732857562014]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-4.525636327747862,-3.7810562498100655,5.178315091099365,3.6877144023761343,7.464914034327789,5.370483338812647,-3.5054266107741503
1747,low,6,"[8.742787767623774, -8.545850367262473, 12.843955684845824, 8.890357055423081, -11.57154948994776, -8.233313537326671, -9.66404301585806]",4,"[6.571362387515452, 12.501600063831738, -61.8007074593823, 126.09030133563286, -90.68449663815424]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,8.742787767623774,-8.545850367262473,12.843955684845824,8.890357055423081,-11.57154948994776,-8.233313537326671,-9.66404301585806
1748,low,6,"[9.15553434496898, 17.522956016468356, 7.732343790388783, -10.124513526351349, 8.176970526922618, -8.692096694290093, -13.786294542277776]",3,"[9.312924032125832, 7.51839625955957, 47.419248421619656, -51.45980583050703]",0.0,1.0,polynomial_params_deg6_noise_level_low.csv,9.15553434496898,17.522956016468356,7.732343790388783,-10.124513526351349,8.176970526922618,-8.692096694290093,-13.786294542277776
1749,low,6,"[-38.90615905566646, -34.1374216176146, 51.83988868308074, -36.756571330650864, 17.363484258521765, -33.893027808535074, 17.869157592286033]",1,"[-40.807357111851594, -13.325173827947898]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,-38.90615905566646,-34.1374216176146,51.83988868308074,-36.756571330650864,17.363484258521765,-33.893027808535074,17.869157592286033
1750,low,6,"[-30.56304612946229, 32.414166363329606, 17.317953414326233, -19.5497273357248, -22.77722807215516, -15.665340309613107, 13.440403769988144]",3,"[-30.540034635209523, 23.63160166638516, 56.95515348905777, -76.40019309686677]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-30.56304612946229,32.414166363329606,17.317953414326233,-19.5497273357248,-22.77722807215516,-15.665340309613107,13.440403769988144
1751,low,6,"[3.373453148047167, -3.9254933654848103, 1.862945214261693, -1.6322036148740475, -2.6538133294867032, -2.1285927742927635, -2.9922034340026507]",3,"[3.81569082165893, -8.394214372794574, 18.132482199744647, -21.260634592328422]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,3.373453148047167,-3.9254933654848103,1.862945214261693,-1.6322036148740475,-2.6538133294867032,-2.1285927742927635,-2.9922034340026507
1752,low,6,"[7.334776898496977, -4.686527925741678, 11.7710950512796, 8.771027129217241, 5.072527685003999, -4.179294166610475, -2.8722284411571097]",5,"[2.0561995087373144, 81.4407319745786, -407.63958144309606, 872.3639429574674, -798.5808942577644, 272.92746491152275]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,7.334776898496977,-4.686527925741678,11.7710950512796,8.771027129217241,5.072527685003999,-4.179294166610475,-2.8722284411571097
1753,low,6,"[-5.230198989575511, 12.457868738380997, 11.008532745120467, -4.3659856548447, -5.425274444785781, -11.15239464496836, -9.232310879769155]",3,"[-4.26140647699115, -5.252489275983876, 80.57036437047967, -82.41200941282449]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,-5.230198989575511,12.457868738380997,11.008532745120467,-4.3659856548447,-5.425274444785781,-11.15239464496836,-9.232310879769155
1754,low,6,"[4.09327987928681, 7.387376284381171, 7.615521087745584, -14.85707719974599, 3.7092436798609447, -8.079860033218882, -8.518486997333946]",3,"[4.5855509928675025, -1.0441791927908155, 39.05914184547002, -49.1206113004343]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,4.09327987928681,7.387376284381171,7.615521087745584,-14.85707719974599,3.7092436798609447,-8.079860033218882,-8.518486997333946
1755,low,6,"[4.219408490626476, 3.750812370058748, 3.1883605843503267, 3.554468591662872, 3.62325821071622, 4.517167067813445, -3.9740119255833393]",2,"[3.736520467458266, 2.9456094373979886, 11.216594541848881]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,4.219408490626476,3.750812370058748,3.1883605843503267,3.554468591662872,3.62325821071622,4.517167067813445,-3.9740119255833393
1756,low,6,"[23.203205396659623, 28.70084429080049, -31.55365063360315, -47.90619812786622, 25.02137513705722, 50.55904634003125, -36.2721697103766]",3,"[21.68429444836261, 50.74613503535756, -108.47876902440301, 50.01887276495971]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,23.203205396659623,28.70084429080049,-31.55365063360315,-47.90619812786622,25.02137513705722,50.55904634003125,-36.2721697103766
1757,low,6,"[-12.485310608272387, 4.353721420796875, -5.971878984451776, -5.153218174834247, -5.441973256054839, -11.317811095171953, 6.906112307274106]",2,"[-13.936036303905233, 14.964764428202416, -27.61094319467727]",0.0,1.0,polynomial_params_deg6_noise_level_low.csv,-12.485310608272387,4.353721420796875,-5.971878984451776,-5.153218174834247,-5.441973256054839,-11.317811095171953,6.906112307274106
1758,low,6,"[-11.856741189220427, 5.472415036040946, -13.222587444539691, -17.007070459534148, -9.177476067294622, 6.216461818437484, 8.19033639793892]",2,"[-14.37369025090836, 18.409235592082243, -37.18617036661058]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,-11.856741189220427,5.472415036040946,-13.222587444539691,-17.007070459534148,-9.177476067294622,6.216461818437484,8.19033639793892
1759,low,6,"[-43.36544353367144, 28.47675218591648, -27.869646561118387, 57.50131518701632, -80.8043278056444, 79.88796674285977, -55.664605708600696]",3,"[-41.050670143866, 1.1326817403963452, 71.57418775155968, -72.37149851054076]",1.0,0.0,polynomial_params_deg6_noise_level_low.csv,-43.36544353367144,28.47675218591648,-27.869646561118387,57.50131518701632,-80.8043278056444,79.88796674285977,-55.664605708600696
1760,low,6,"[-6.74769131614868, 7.382282445307605, -6.528928286985896, 8.777246223071076, 6.184971203836057, 6.628355654847956, -5.388610440974786]",3,"[-8.129398970228673, 19.845424629293063, -40.585467063052576, 40.62039934798969]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-6.74769131614868,7.382282445307605,-6.528928286985896,8.777246223071076,6.184971203836057,6.628355654847956,-5.388610440974786
1761,low,6,"[6.623139920437226, 15.125424993437049, 10.92742745231086, 7.996081470162187, -5.732255413630971, 4.389329675172054, -13.531267254624812]",3,"[5.857218977903136, 7.113510839559455, 52.807072611942516, -39.44093178176237]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,6.623139920437226,15.125424993437049,10.92742745231086,7.996081470162187,-5.732255413630971,4.389329675172054,-13.531267254624812
1762,low,6,"[-8.995942984498862, -7.26743254397539, 6.180820049484399, -5.885906036368708, -6.688909357705123, -9.417309890540595, 7.659282091704311]",2,"[-10.32409967562092, 3.4829289492377287, -15.651888711264043]",0.5714285714285714,0.4285714285714285,polynomial_params_deg6_noise_level_low.csv,-8.995942984498862,-7.26743254397539,6.180820049484399,-5.885906036368708,-6.688909357705123,-9.417309890540595,7.659282091704311
1763,low,6,"[-11.898779027245038, 12.674945147572634, 17.272649287020858, -11.556222955484673, -9.852550073005442, -8.392505568988922, 11.655062460421382]",3,"[-12.102408830728757, 16.470094495919913, 8.96332822044514, -13.60605765772882]",0.5,0.5,polynomial_params_deg6_noise_level_low.csv,-11.898779027245038,12.674945147572634,17.272649287020858,-11.556222955484673,-9.852550073005442,-8.392505568988922,11.655062460421382
1764,low,6,"[-3.019264964105379, 4.448843652940723, 4.49308136568351, 2.720083832264166, 2.555244851554674, -2.967029813589697, 5.0929184889748695]",2,"[-3.161205507983567, 1.7838437793732167, 13.379752812873217]",0.0,1.0,polynomial_params_deg6_noise_level_low.csv,-3.019264964105379,4.448843652940723,4.49308136568351,2.720083832264166,2.555244851554674,-2.967029813589697,5.0929184889748695
1765,low,6,"[-3.4267193328420453, 5.521865445205703, 4.141904658572502, -4.087647631792574, 6.063159645175717, 7.69894792961434, 8.7539876226826]",3,"[-4.4483351322665765, 22.682027034819928, -52.58499048349163, 56.740685272656215]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,-3.4267193328420453,5.521865445205703,4.141904658572502,-4.087647631792574,6.063159645175717,7.69894792961434,8.7539876226826
1766,low,6,"[5.173645136242628, -5.2185377922525324, -6.02729888668712, 6.006498416742696, 6.640101603633128, 6.616462357738653, 7.039771657549375]",3,"[4.411802754387417, 9.025601863222468, -59.016253408497676, 64.6746416133194]",1.0,0.0,polynomial_params_deg6_noise_level_low.csv,5.173645136242628,-5.2185377922525324,-6.02729888668712,6.006498416742696,6.640101603633128,6.616462357738653,7.039771657549375
1767,low,6,"[-1.0453524614413867, 3.099808693411363, 1.9848374860039328, 1.0457412135401276, 3.1443259998369526, 2.414810300441377, 1.854410605236734]",3,"[-2.0425324720921822, 13.587511648604103, -31.056071121425827, 32.12711457757682]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,-1.0453524614413867,3.099808693411363,1.9848374860039328,1.0457412135401276,3.1443259998369526,2.414810300441377,1.854410605236734
1768,low,6,"[-16.106808768455437, 14.866527694417147, 11.859086913283564, 21.913024874035017, -17.443855269831072, -15.14574022404542, -14.276760038617695]",4,"[-16.989010665298583, 35.29206669905298, -84.2121979258281, 198.51550236434446, -146.56498948031938]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,-16.106808768455437,14.866527694417147,11.859086913283564,21.913024874035017,-17.443855269831072,-15.14574022404542,-14.276760038617695
1769,low,6,"[20.669234208592588, 13.456322193949353, 16.156828824895538, 15.314825772897608, -13.066256237097456, -18.024996345768077, -21.73973654652973]",5,"[10.06706836770104, 166.68248046454545, -746.1507509552899, 1673.7345337670642, -1635.1246647226117, 547.842045139076]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,20.669234208592588,13.456322193949353,16.156828824895538,15.314825772897608,-13.066256237097456,-18.024996345768077,-21.73973654652973
1770,low,6,"[-7.086893864543137, -14.290866288043798, 13.882984506135877, -7.755262722037451, -7.814774014565565, 11.09887521833252, -9.7850661091929]",2,"[-7.171559593685069, -5.06837791138519, -7.76228361834632]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,-7.086893864543137,-14.290866288043798,13.882984506135877,-7.755262722037451,-7.814774014565565,11.09887521833252,-9.7850661091929
1771,low,6,"[7.479251567470163, 7.179304141285937, -21.048405290870413, 8.329289989976404, -9.424958532462805, -13.09579455332739, 18.59473595263219]",2,"[7.646595900914517, 4.0937898986906465, -15.02042651699568]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,7.479251567470163,7.179304141285937,-21.048405290870413,8.329289989976404,-9.424958532462805,-13.09579455332739,18.59473595263219
1772,low,6,"[5.83730657681239, -3.266499519775077, 4.473042069420349, 6.2564385765592085, -2.5584198359249832, 3.9874163846846633, 3.858030604598096]",3,"[5.705006073495673, 0.8405591532955397, -11.634566296212233, 23.20643332973358]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,5.83730657681239,-3.266499519775077,4.473042069420349,6.2564385765592085,-2.5584198359249832,3.9874163846846633,3.858030604598096
1773,low,6,"[-21.481674181168447, 20.158090069005517, 16.627553921112135, -7.054597312018064, -11.50631994448133, -16.051093820809296, 8.103198644607094]",3,"[-20.745217664801995, 6.527242953595084, 64.43504008816423, -62.5207072873606]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,-21.481674181168447,20.158090069005517,16.627553921112135,-7.054597312018064,-11.50631994448133,-16.051093820809296,8.103198644607094
1774,low,6,"[7.086793673798522, 5.614155515466355, -8.677571265371624, -6.68810759336376, 6.569117325205944, 8.022220301676782, 13.585040057603498]",4,"[9.184842588262384, -30.851616236166652, 150.23030494594573, -277.2602005500393, 176.3191986207499]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,7.086793673798522,5.614155515466355,-8.677571265371624,-6.68810759336376,6.569117325205944,8.022220301676782,13.585040057603498
1775,low,6,"[-5.481363242537975, -6.773648611708115, 5.335893233361941, 4.12340787830342, -4.045331167302941, -4.949183633550862, -5.573476340384476]",3,"[-4.623635051386485, -19.976167372814214, 49.70168750958484, -41.74837539126024]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,-5.481363242537975,-6.773648611708115,5.335893233361941,4.12340787830342,-4.045331167302941,-4.949183633550862,-5.573476340384476
1776,low,6,"[-6.3369117574541765, -4.763856518484837, 6.083615915209341, -3.911677797308098, 4.9547072116339965, 5.515030968484332, 4.626329279362806]",3,"[-6.4168497338811195, -0.5674565936680466, -18.31718401647804, 30.76867005949724]",0.3333333333333333,0.6666666666666666,polynomial_params_deg6_noise_level_low.csv,-6.3369117574541765,-4.763856518484837,6.083615915209341,-3.911677797308098,4.9547072116339965,5.515030968484332,4.626329279362806
1777,low,6,"[-54.327646147983664, 56.06104262863084, -37.73992988163536, -35.979502315139136, -36.00752121841403, -31.20742462513649, 61.31841083716085]",2,"[-55.88337647100362, 81.03905576573871, -109.97794588767422]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,-54.327646147983664,56.06104262863084,-37.73992988163536,-35.979502315139136,-36.00752121841403,-31.20742462513649,61.31841083716085
1778,low,6,"[-21.26270424736673, 17.111514769068705, 22.036533612744176, -30.389695415773623, -23.87974867859669, 17.099253404952524, 17.157708814652466]",2,"[-21.272178854668002, 22.250952418043994, -5.680643120514356]",0.0,1.0,polynomial_params_deg6_noise_level_low.csv,-21.26270424736673,17.111514769068705,22.036533612744176,-30.389695415773623,-23.87974867859669,17.099253404952524,17.157708814652466
1779,low,6,"[7.677009957626446, 8.135167197501064, -7.635659971351443, 7.499461928422951, 7.472834933259275, -12.618403395964974, 8.975265590273438]",3,"[6.115661516006228, 20.83728888880053, -34.72598421732001, 26.76342970596088]",0.5,0.5,polynomial_params_deg6_noise_level_low.csv,7.677009957626446,8.135167197501064,-7.635659971351443,7.499461928422951,7.472834933259275,-12.618403395964974,8.975265590273438
1780,low,6,"[-10.977089704906255, -16.05241105740367, 6.576909615027772, 11.271208022717005, 16.97374633872424, -20.31726134548797, -16.941368040417753]",4,"[-11.679546459183227, -4.414997869423514, -57.76312295625242, 154.90221901470795, -111.22677661043338]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-10.977089704906255,-16.05241105740367,6.576909615027772,11.271208022717005,16.97374633872424,-20.31726134548797,-16.941368040417753
1781,low,6,"[2.7394425027279903, -5.63190974178898, -3.8197408368705488, 3.540505282035155, -8.849912815514035, -5.78044243226568, 5.5819575369543655]",2,"[1.5229253197857635, 2.3244877762254843, -15.780323827009498]",0.4285714285714285,0.5714285714285714,polynomial_params_deg6_noise_level_low.csv,2.7394425027279903,-5.63190974178898,-3.8197408368705488,3.540505282035155,-8.849912815514035,-5.78044243226568,5.5819575369543655
1782,low,6,"[9.346384118779062, -6.910160811978516, 6.536817076668282, -6.091666348462988, 8.382861074347108, 10.899747428124714, 6.621980738350045]",4,"[12.556975064197399, -51.33673196011863, 166.22830944969078, -221.238245608547, 121.02797340680033]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,9.346384118779062,-6.910160811978516,6.536817076668282,-6.091666348462988,8.382861074347108,10.899747428124714,6.621980738350045
1783,low,6,"[-2.1280572383353937, -3.715913432502924, -2.8179565958465327, -2.482728486044578, 1.649968329139438, -2.0094612575301403, -3.139385576619962]",3,"[-1.2476214194733504, -11.332617774392158, 18.542568555625156, -20.675263533524443]",0.6666666666666666,0.3333333333333333,polynomial_params_deg6_noise_level_low.csv,-2.1280572383353937,-3.715913432502924,-2.8179565958465327,-2.482728486044578,1.649968329139438,-2.0094612575301403,-3.139385576619962
1784,low,6,"[11.874232443688625, 8.628606672542281, -15.332067595969084, 9.921952709320191, 8.611860198650513, -7.825504329321576, 10.366621816379054]",3,"[10.708096527036378, 20.17960724218293, -46.45583999022341, 41.18730720990486]",0.2,0.8,polynomial_params_deg6_noise_level_low.csv,11.874232443688625,8.628606672542281,-15.332067595969084,9.921952709320191,8.611860198650513,-7.825504329321576,10.366621816379054
1785,low,6,"[-2.7349538554591097, -3.248911436335166, -3.554557088765802, -8.076539290859918, -4.044808573219188, -6.09535563648176, 4.0200147853616]",3,"[-2.7323246085582897, -4.815820036891324, 12.002188595055543, -30.61635485478867]",0.8,0.2,polynomial_params_deg6_noise_level_low.csv,-2.7349538554591097,-3.248911436335166,-3.554557088765802,-8.076539290859918,-4.044808573219188,-6.09535563648176,4.0200147853616
